Date,MF_TuleR_S10_ET_POTENTIAL_IN,MF_TuleR_S10_FLOW_CFS,MF_TuleR_S10_PRECIP_INC_IN,MF_TuleR_S10_SATURATION_FRACTION_ININ,MF_TuleR_S10_STORAGE_GW_1_IN,MF_TuleR_S10_STORAGE_GW_2_IN,MF_TuleR_S10_STORAGE_SOIL_IN,MF_TuleR_S10_SWE_OBSERVED_IN,MF_TuleR_S10_TEMPERATURE_AIR_DEGF,MF_TuleR_S20_ET_POTENTIAL_IN,MF_TuleR_S20_FLOW_CFS,MF_TuleR_S20_PRECIP_INC_IN,MF_TuleR_S20_SATURATION_FRACTION_ININ,MF_TuleR_S20_STORAGE_GW_1_IN,MF_TuleR_S20_STORAGE_GW_2_IN,MF_TuleR_S20_STORAGE_SOIL_IN,MF_TuleR_S20_SWE_OBSERVED_IN,MF_TuleR_S20_TEMPERATURE_AIR_DEGF,NF_TuleR_S10_ET_POTENTIAL_IN,NF_TuleR_S10_FLOW_CFS,NF_TuleR_S10_PRECIP_INC_IN,NF_TuleR_S10_SATURATION_FRACTION_ININ,NF_TuleR_S10_STORAGE_GW_1_IN,NF_TuleR_S10_STORAGE_GW_2_IN,NF_TuleR_S10_STORAGE_SOIL_IN,NF_TuleR_S10_SWE_OBSERVED_IN,NF_TuleR_S10_TEMPERATURE_AIR_DEGF,ReservoirInflow_FLOW_CFS,ReservoirInflow_FLOW_OBSERVED_CFS,SF_TuleR_S10_ET_POTENTIAL_IN,SF_TuleR_S10_FLOW_CFS,SF_TuleR_S10_PRECIP_INC_IN,SF_TuleR_S10_SATURATION_FRACTION_ININ,SF_TuleR_S10_STORAGE_GW_1_IN,SF_TuleR_S10_STORAGE_GW_2_IN,SF_TuleR_S10_STORAGE_SOIL_IN,SF_TuleR_S10_SWE_OBSERVED_IN,SF_TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S10_ET_POTENTIAL_IN,TuleR_S10_FLOW_CFS,TuleR_S10_PRECIP_INC_IN,TuleR_S10_SATURATION_FRACTION_ININ,TuleR_S10_STORAGE_GW_1_IN,TuleR_S10_STORAGE_GW_2_IN,TuleR_S10_STORAGE_SOIL_IN,TuleR_S10_SWE_OBSERVED_IN,TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S20_ET_POTENTIAL_IN,TuleR_S20_FLOW_CFS,TuleR_S20_PRECIP_INC_IN,TuleR_S20_SATURATION_FRACTION_ININ,TuleR_S20_STORAGE_GW_1_IN,TuleR_S20_STORAGE_GW_2_IN,TuleR_S20_STORAGE_SOIL_IN,TuleR_S20_SWE_OBSERVED_IN,TuleR_S20_TEMPERATURE_AIR_DEGF
7/17/2000,0.018345119,2.58,0.00000,0.02826,0.0000,1.5210,0.1413,0.0000,71.076,0.014092868,36.0,0.00000,0.08691,0.0000,6.090,0.4345,0.000,62.869,0.017723789,25.1,0.00000,0.04436,0.0000,3.709,0.2218,0.0000,69.763,83,70.1,0.017457681,14.4,0.00000,0.03846,0.0000,1.8439,0.1923,0.0000,69.388,0.020757653,1.785,0.00000,0.00753,0.00000,0.7672,0.0377,0,75.029,0.020091547,3.16,0.00000,0.01343,0.0000,1.1302,0.0671,0.00000,73.983
7/18/2000,0.01888339,2.54,0.00000,0.02691,0.0000,1.4992,0.1345,0.0000,72.045,0.014716515,35.7,0.00000,0.08374,0.0000,6.027,0.4187,0.000,64.235,0.018137552,24.8,0.00000,0.04247,0.0000,3.671,0.2124,0.0000,70.576,82,73.8,0.018038316,14.2,0.00000,0.03680,0.0000,1.8175,0.1840,0.0000,70.488,0.020624375,1.759,0.00000,0.00713,0.00000,0.7562,0.0356,0,74.874,0.020231627,3.12,0.00000,0.01273,0.0000,1.1140,0.0636,0.00000,74.259
7/19/2000,0.020326365,2.50,0.00000,0.02556,0.0000,1.4777,0.1278,0.0000,74.415,0.015925292,35.3,0.00000,0.08050,0.0000,5.965,0.4025,0.000,66.692,0.0195306,24.6,0.00000,0.04056,0.0000,3.633,0.2028,0.0000,72.953,81,74.9,0.019508801,14.0,0.00000,0.03512,0.0000,1.7915,0.1756,0.0000,72.997,0.022322532,1.734,0.00000,0.00673,0.00000,0.7454,0.0337,0,77.449,0.02178161,3.07,0.00000,0.01203,0.0000,1.0981,0.0602,0.00000,76.656
7/20/2000,0.021512207,2.47,0.00000,0.02419,0.0000,1.4566,0.1209,0.0000,76.270,0.017084287,34.9,0.00000,0.07714,0.0000,5.903,0.3857,0.000,68.920,0.020806011,24.3,0.00000,0.03861,0.0000,3.595,0.1930,0.0000,75.023,80,64.7,0.020636391,13.8,0.00000,0.03341,0.0000,1.7659,0.1671,0.0000,74.833,0.023718858,1.709,0.00000,0.00633,0.00000,0.7347,0.0316,0,79.457,0.023106487,3.03,0.00000,0.01134,0.0000,1.0824,0.0567,0.00000,78.602
7/21/2000,0.022208702,2.43,0.00000,0.02284,0.0000,1.4358,0.1142,0.0000,77.336,0.017637258,34.6,0.00000,0.07375,0.0000,5.842,0.3688,0.000,69.959,0.021517841,24.1,0.00000,0.03666,0.0000,3.558,0.1833,0.0000,76.132,79,87.4,0.021384038,13.6,0.00000,0.03170,0.0000,1.7406,0.1585,0.0000,76.012,0.024718845,1.685,0.00000,0.00593,0.00000,0.7242,0.0297,0,80.851,0.024035115,2.98,0.00000,0.01065,0.0000,1.0669,0.0532,0.00000,79.927
7/22/2000,0.022353135,2.40,0.00033,0.02155,0.0000,1.4152,0.1077,0.0000,77.599,0.017609339,34.2,0.00295,0.07060,0.0000,5.782,0.3530,0.000,69.944,0.021601725,23.8,0.00014,0.03478,0.0000,3.521,0.1739,0.0000,76.300,78,72.1,0.021566613,13.4,0.00008,0.03006,0.0000,1.7157,0.1503,0.0000,76.320,0.024517747,1.661,0.00000,0.00555,0.00000,0.7139,0.0278,0,80.642,0.024046186,2.94,0.00000,0.00999,0.0000,1.0516,0.0499,0.00000,80.000
7/23/2000,0.022353264,2.36,0.00033,0.02035,0.0000,1.3950,0.1018,0.0000,77.670,0.0179368,33.8,0.00295,0.06821,0.0000,5.722,0.3411,0.000,70.598,0.021516008,23.6,0.00014,0.03303,0.0000,3.485,0.1651,0.0000,76.286,77,82.3,0.021517513,13.2,0.00008,0.02850,0.0000,1.6912,0.1425,0.0000,76.338,0.024311241,1.637,0.00000,0.00520,0.00000,0.7037,0.0260,0,80.423,0.023760252,2.90,0.00000,0.00937,0.0000,1.0366,0.0468,0.00000,79.672
7/24/2000,0.0229748,2.33,0.00000,0.01919,0.0000,1.3750,0.0959,0.0000,78.596,0.018272452,33.5,0.00000,0.06543,0.0000,5.663,0.3272,0.000,71.223,0.02219742,23.3,0.00000,0.03131,0.0000,3.449,0.1566,0.0000,77.302,77,74.6,0.02213683,13.0,0.00000,0.02700,0.0000,1.6670,0.1350,0.0000,77.276,0.02597364,1.613,0.00000,0.00486,0.00000,0.6936,0.0243,0,82.640,0.024969887,2.86,0.00000,0.00878,0.0000,1.0217,0.0439,0.00000,81.338
7/25/2000,0.022938374,2.30,0.00000,0.01806,0.0000,1.3553,0.0903,0.0000,78.577,0.017789798,33.1,0.00000,0.06246,0.0000,5.604,0.3123,0.000,70.402,0.022334453,23.1,0.00000,0.02967,0.0000,3.413,0.1483,0.0000,77.466,76,78.7,0.022109475,12.8,0.00000,0.02556,0.0000,1.6431,0.1278,0.0000,77.229,0.026377538,1.590,0.00000,0.00453,0.00000,0.6837,0.0227,0,83.207,0.025384236,2.82,0.00000,0.00821,0.0000,1.0071,0.0411,0.00000,81.927
7/26/2000,0.021328399,2.26,0.00000,0.01705,0.0000,1.3359,0.0852,0.0000,76.307,0.016580775,32.8,0.00000,0.05976,0.0000,5.546,0.2988,0.000,68.286,0.020817449,22.8,0.00000,0.02817,0.0000,3.378,0.1409,0.0000,75.292,75,70.6,0.020512912,12.6,0.00000,0.02426,0.0000,1.6196,0.1213,0.0000,74.904,0.024294032,1.568,0.00000,0.00423,0.00000,0.6739,0.0212,0,80.577,0.023504214,2.78,0.00000,0.00770,0.0000,0.9927,0.0385,0.00000,79.486
7/27/2000,0.020163447,2.23,0.00000,0.01614,0.0000,1.3168,0.0807,0.0000,74.607,0.016025074,32.5,0.00000,0.05730,0.0000,5.489,0.2865,0.000,67.323,0.019542541,22.6,0.00000,0.02683,0.0000,3.343,0.1342,0.0000,73.430,74,75.6,0.019525422,12.4,0.00000,0.02310,0.0000,1.5965,0.1155,0.0000,73.452,0.021986036,1.545,0.00000,0.00398,0.00000,0.6642,0.0199,0,77.417,0.021596305,2.74,0.00000,0.00725,0.0000,0.9785,0.0362,0.00000,76.835
7/28/2000,0.020799808,2.20,0.00000,0.01530,0.0000,1.2980,0.0765,0.0000,75.658,0.016569292,32.1,0.00000,0.05495,0.0000,5.432,0.2748,0.000,68.406,0.020124327,22.4,0.00000,0.02557,0.0000,3.308,0.1278,0.0000,74.424,73,65.7,0.020192044,12.3,0.00000,0.02199,0.0000,1.5736,0.1100,0.0000,74.583,0.022583509,1.523,0.00000,0.00375,0.00000,0.6547,0.0187,0,78.342,0.022161763,2.70,0.00000,0.00684,0.0000,0.9645,0.0342,0.00000,77.727
7/29/2000,0.022462804,2.17,0.00000,0.01445,0.0000,1.2794,0.0723,0.0000,78.174,0.017546192,31.8,0.00000,0.05259,0.0000,5.376,0.2630,0.000,70.233,0.021713303,22.1,0.00000,0.02431,0.0000,3.274,0.1215,0.0000,76.876,72,70.6,0.021528831,12.1,0.00000,0.02089,0.0000,1.5511,0.1044,0.0000,76.672,0.024856353,1.501,0.00000,0.00352,0.00000,0.6454,0.0176,0,81.514,0.024206812,2.66,0.00000,0.00643,0.0000,0.9507,0.0321,0.00000,80.641
7/30/2000,0.02407865,2.14,0.00000,0.01360,0.0000,1.2611,0.0680,0.0000,80.493,0.018833991,31.5,0.00000,0.05019,0.0000,5.320,0.2510,0.000,72.523,0.023136949,21.9,0.00000,0.02302,0.0000,3.240,0.1151,0.0000,79.006,72,68.2,0.023013314,11.9,0.00000,0.01977,0.0000,1.5289,0.0989,0.0000,78.893,0.026689615,1.480,0.00000,0.00328,0.00000,0.6361,0.0164,0,83.916,0.025915341,2.62,0.00000,0.00601,0.0000,0.9371,0.0301,0.00000,82.938
7/31/2000,0.025084404,2.11,0.00000,0.01275,0.0000,1.2431,0.0637,0.0000,81.906,0.020079376,31.1,0.00000,0.04774,0.0000,5.265,0.2387,0.000,74.628,0.02424024,21.7,0.00000,0.02173,0.0000,3.207,0.1087,0.0000,80.620,71,71.8,0.023931982,11.7,0.00000,0.01865,0.0000,1.5070,0.0933,0.0000,80.270,0.027342845,1.459,0.00000,0.00305,0.00000,0.6270,0.0153,0,84.785,0.026659731,2.58,0.00001,0.00560,0.0000,0.9237,0.0280,0.00000,83.941
8/1/2000,0.025891036,2.08,0.00012,0.01192,0.0000,1.2253,0.0596,0.0000,82.994,0.020225508,30.8,0.00064,0.04535,0.0000,5.210,0.2267,0.000,74.898,0.025207127,21.5,0.00035,0.02048,0.0000,3.173,0.1024,0.0000,81.892,70,69.2,0.02453135,11.6,0.00077,0.01758,0.0000,1.4855,0.0879,0.0000,81.090,0.02927848,1.438,0.00001,0.00283,0.00000,0.6181,0.0142,0,87.131,0.028209917,2.55,0.00021,0.00521,0.0000,0.9105,0.0261,0.00000,85.875
8/2/2000,0.026024031,2.05,0.00013,0.01114,0.0000,1.2078,0.0557,0.0000,83.187,0.019272814,30.5,0.00217,0.04331,0.0000,5.156,0.2165,0.000,73.366,0.025306683,21.2,0.00324,0.01941,0.0000,3.140,0.0970,0.0000,81.929,69,75.6,0.024866141,11.4,0.00133,0.01667,0.0000,1.4642,0.0834,0.0000,81.444,0.03136088,1.417,0.00001,0.00261,0.00000,0.6092,0.0130,0,89.513,0.029641237,2.51,0.00020,0.00483,0.0000,0.8975,0.0242,0.00000,87.581
8/3/2000,0.02434184,2.02,0.00000,0.01044,0.0000,1.1905,0.0522,0.0000,81.047,0.017669171,30.2,0.00153,0.04193,0.0000,5.103,0.2097,0.000,70.667,0.023785889,21.0,0.00290,0.01909,0.0000,3.108,0.0955,0.0000,79.898,68,47.9,0.023394452,11.2,0.00057,0.01585,0.0000,1.4433,0.0793,0.0000,79.464,0.029763941,1.397,0.00000,0.00240,0.00000,0.6005,0.0120,0,87.827,0.028082255,2.47,0.00000,0.00448,0.0000,0.8846,0.0224,0.00000,85.845
8/4/2000,0.022950357,1.99,0.00000,0.00982,0.0000,1.1734,0.0491,0.0000,79.219,0.016839018,29.9,0.00001,0.04042,0.0000,5.050,0.2021,0.000,69.262,0.022550205,20.8,0.00000,0.01842,0.0000,3.076,0.0921,0.0000,78.290,68,52.6,0.021977376,11.1,0.00000,0.01506,0.0000,1.4226,0.0753,0.0000,77.552,0.02787292,1.377,0.00000,0.00222,0.00000,0.5919,0.0111,0,85.707,0.026294585,2.44,0.00000,0.00417,0.0000,0.8720,0.0208,0.00000,83.741
8/5/2000,0.02232494,1.96,0.00000,0.00926,0.0000,1.1567,0.0463,0.0000,78.420,0.016805016,29.6,0.00000,0.03877,0.0000,4.998,0.1938,0.000,69.317,0.021980364,20.6,0.00000,0.01752,0.0000,3.044,0.0876,0.0000,77.625,67,47.4,0.021289915,10.9,0.00000,0.01430,0.0000,1.4023,0.0715,0.0000,76.668,0.026402136,1.357,0.00000,0.00207,0.00000,0.5834,0.0103,0,83.988,0.025184823,2.40,0.00000,0.00390,0.0000,0.8595,0.0195,0.00000,82.405
8/6/2000,0.021599628,1.93,0.00000,0.00875,0.0000,1.1401,0.0437,0.0000,77.424,0.016364077,29.3,0.00000,0.03717,0.0000,4.946,0.1858,0.000,68.572,0.021364622,20.4,0.00000,0.01667,0.0000,3.012,0.0834,0.0000,76.772,66,43.3,0.020535264,10.8,0.00000,0.01361,0.0000,1.3822,0.0680,0.0000,75.605,0.025490951,1.338,0.00000,0.00193,0.00000,0.5751,0.0096,0,82.907,0.024460716,2.37,0.00000,0.00365,0.0000,0.8472,0.0182,0.00000,81.519
8/7/2000,0.02080711,1.90,0.00000,0.00828,0.0000,1.1238,0.0414,0.0000,76.297,0.01561907,29.0,0.00000,0.03569,0.0000,4.895,0.1785,0.000,67.199,0.020507012,20.2,0.00000,0.01589,0.0000,2.981,0.0795,0.0000,75.517,65,38.3,0.019704754,10.6,0.00000,0.01297,0.0000,1.3624,0.0648,0.0000,74.363,0.024601275,1.319,0.00000,0.00180,0.00000,0.5669,0.0090,0,81.816,0.023593783,2.34,0.00000,0.00342,0.0000,0.8351,0.0171,0.00000,80.417
8/8/2000,0.019767214,1.88,0.00000,0.00785,0.0000,1.1077,0.0393,0.0000,74.747,0.014794472,28.7,0.00000,0.03434,0.0000,4.844,0.1717,0.000,65.614,0.019431891,19.9,0.00000,0.01519,0.0000,2.950,0.0759,0.0000,73.895,65,34.3,0.018636428,10.5,0.00000,0.01239,0.0000,1.3429,0.0619,0.0000,72.687,0.023232311,1.300,0.00000,0.00169,0.00000,0.5588,0.0085,0,80.027,0.022290783,2.30,0.00000,0.00322,0.0000,0.8231,0.0161,0.00000,78.657
8/9/2000,0.019413417,1.85,0.00228,0.00748,0.0000,1.0919,0.0374,0.0000,74.256,0.014538681,28.4,0.00773,0.03324,0.0000,4.794,0.1662,0.000,65.148,0.019067593,19.7,0.00229,0.01457,0.0000,2.920,0.0728,0.0000,73.386,64,34.9,0.018443357,10.3,0.00066,0.01186,0.0000,1.3237,0.0593,0.0000,72.437,0.022659374,1.281,0.00008,0.00159,0.00000,0.5508,0.0080,0,79.298,0.021760276,2.27,0.00040,0.00304,0.0000,0.8113,0.0152,0.00000,77.967
8/10/2000,0.019146329,1.82,0.00228,0.00719,0.0000,1.0762,0.0360,0.0000,73.923,0.014680926,28.1,0.00773,0.03380,0.0000,4.745,0.1690,0.000,65.548,0.018733822,19.5,0.00229,0.01428,0.0000,2.890,0.0714,0.0000,72.994,63,36.9,0.018273801,10.2,0.00066,0.01140,0.0000,1.3048,0.0570,0.0000,72.286,0.021372911,1.263,0.00008,0.00150,0.00000,0.5429,0.0075,0,77.496,0.020855481,2.24,0.00040,0.00288,0.0000,0.7997,0.0144,0.00000,76.698
8/11/2000,0.019011375,1.80,0.00000,0.00688,0.0000,1.0608,0.0344,0.0000,73.807,0.015235128,27.8,0.00000,0.03342,0.0000,4.695,0.1671,0.000,66.811,0.018549547,19.3,0.00000,0.01381,0.0000,2.860,0.0691,0.0000,72.864,62,35.1,0.018093698,10.0,0.00000,0.01092,0.0000,1.2861,0.0546,0.0000,72.152,0.020173112,1.245,0.00000,0.00142,0.00000,0.5351,0.0071,0,75.727,0.019988269,2.20,0.00000,0.00273,0.0000,0.7883,0.0137,0.00000,75.429
8/12/2000,0.019992732,1.77,0.00000,0.00653,0.0000,1.0457,0.0327,0.0000,75.480,0.016078694,27.5,0.00000,0.03216,0.0000,4.647,0.1608,0.000,68.551,0.019365516,19.1,0.00000,0.01321,0.0000,2.830,0.0660,0.0000,74.301,62,33.1,0.01912092,9.9,0.00000,0.01043,0.0000,1.2677,0.0522,0.0000,73.973,0.021796534,1.227,0.00000,0.00134,0.00000,0.5275,0.0067,0,78.285,0.021253793,2.17,0.00000,0.00258,0.0000,0.7770,0.0129,0.00000,77.468
8/13/2000,0.021074368,1.75,0.00000,0.00619,0.0000,1.0307,0.0310,0.0000,77.222,0.016631452,27.2,0.00000,0.03084,0.0000,4.599,0.1542,0.000,69.649,0.020494327,18.9,0.00000,0.01260,0.0000,2.801,0.0630,0.0000,76.115,61,32.1,0.020143347,9.7,0.00000,0.00994,0.0000,1.2496,0.0497,0.0000,75.651,0.023713669,1.209,0.00000,0.00126,0.00000,0.5199,0.0063,0,81.098,0.022963988,2.14,0.00000,0.00244,0.0000,0.7659,0.0122,0.00000,80.037
8/14/2000,0.021603776,1.72,0.00000,0.00586,0.0000,1.0160,0.0293,0.0000,78.104,0.017084144,26.9,0.00000,0.02954,0.0000,4.551,0.1477,0.000,70.553,0.021156611,18.7,0.00000,0.01200,0.0000,2.772,0.0600,0.0000,77.212,60,31.1,0.020607322,9.6,0.00000,0.00946,0.0000,1.2317,0.0473,0.0000,76.461,0.023499148,1.192,0.00000,0.00119,0.00000,0.5125,0.0059,0,80.886,0.023256293,2.11,0.00000,0.00229,0.0000,0.7549,0.0115,0.00000,80.535
8/15/2000,0.022226198,1.70,0.00000,0.00553,0.0000,1.0014,0.0277,0.0000,79.109,0.01750203,26.6,0.00000,0.02827,0.0000,4.504,0.1414,0.000,71.390,0.021665102,18.5,0.00000,0.01142,0.0000,2.743,0.0571,0.0000,78.076,60,27.3,0.021158595,9.5,0.00000,0.00899,0.0000,1.2141,0.0450,0.0000,77.398,0.023904573,1.175,0.00000,0.00111,0.00000,0.5051,0.0056,0,81.528,0.02373364,2.08,0.00000,0.00215,0.0000,0.7441,0.0108,0.00000,81.285
8/16/2000,0.022822844,1.67,0.00000,0.00521,0.0000,0.9871,0.0261,0.0000,80.042,0.017646603,26.4,0.00000,0.02704,0.0000,4.457,0.1352,0.000,71.709,0.022271417,18.4,0.00000,0.01085,0.0000,2.715,0.0543,0.0000,79.015,59,30.8,0.021647098,9.3,0.00000,0.00854,0.0000,1.1967,0.0427,0.0000,78.183,0.02493987,1.158,0.00000,0.00104,0.00000,0.4979,0.0052,0,83.002,0.024613403,2.05,0.00000,0.00202,0.0000,0.7335,0.0101,0.00000,82.558
8/17/2000,0.022398829,1.65,0.00000,0.00492,0.0000,0.9730,0.0246,0.0000,79.505,0.017059419,26.1,0.00000,0.02588,0.0000,4.411,0.1294,0.000,70.707,0.02195272,18.2,0.00000,0.01031,0.0000,2.687,0.0516,0.0000,78.581,58,31.0,0.02125993,9.2,0.00000,0.00811,0.0000,1.1796,0.0405,0.0000,77.647,0.024881683,1.142,0.00000,0.00097,0.00000,0.4908,0.0049,0,83.012,0.024466081,2.02,0.00000,0.00189,0.0000,0.7230,0.0095,0.00000,82.443
8/18/2000,0.020215327,1.62,0.00000,0.00465,0.0000,0.9591,0.0233,0.0000,76.281,0.015312323,25.8,0.00000,0.02484,0.0000,4.366,0.1242,0.000,67.442,0.01988853,18.0,0.00000,0.00984,0.0000,2.659,0.0492,0.0000,75.478,58,28.2,0.019163013,9.1,0.00000,0.00773,0.0000,1.1627,0.0386,0.0000,74.396,0.022882875,1.125,0.00000,0.00091,0.00000,0.4838,0.0046,0,80.361,0.022349946,1.99,0.00000,0.00178,0.0000,0.7127,0.0089,0.00000,79.576
8/19/2000,0.017980361,1.60,0.00000,0.00443,0.0000,0.9453,0.0221,0.0000,72.663,0.013766657,25.6,0.00000,0.02394,0.0000,4.320,0.1197,0.000,64.300,0.017690765,17.8,0.00000,0.00943,0.0000,2.631,0.0471,0.0000,71.900,57,35.5,0.017113317,8.9,0.00000,0.00740,0.0000,1.1461,0.0370,0.0000,70.942,0.020264011,1.109,0.00000,0.00086,0.00000,0.4769,0.0043,0,76.532,0.019818099,1.96,0.00000,0.00168,0.0000,0.7025,0.0084,0.00000,75.803
8/20/2000,0.016894147,1.58,0.00289,0.00424,0.0000,0.9318,0.0212,0.0000,70.820,0.01342202,25.3,0.01002,0.02325,0.0000,4.276,0.1163,0.000,63.660,0.016567975,17.6,0.00292,0.00909,0.0000,2.604,0.0454,0.0000,70.014,56,36.9,0.016271256,8.8,0.00072,0.00711,0.0000,1.1297,0.0356,0.0000,69.523,0.018742466,1.093,0.00007,0.00082,0.00000,0.4700,0.0041,0,74.138,0.018329851,1.94,0.00037,0.00160,0.0000,0.6924,0.0080,0.00000,73.422
8/21/2000,0.016827688,1.56,0.00289,0.00411,0.0000,0.9185,0.0206,0.0000,70.797,0.013612215,25.0,0.01002,0.02676,0.0000,4.231,0.1338,0.000,64.195,0.016429383,17.4,0.00292,0.00939,0.0000,2.577,0.0469,0.0000,69.889,56,41.7,0.01616816,8.7,0.00072,0.00687,0.0000,1.1135,0.0344,0.0000,69.449,0.018633554,1.078,0.00007,0.00078,0.00000,0.4633,0.0039,0,74.040,0.018095752,1.91,0.00037,0.00153,0.0000,0.6825,0.0076,0.00000,73.107
8/22/2000,0.017923921,1.53,0.00000,0.00396,0.0000,0.9053,0.0198,0.0000,72.850,0.014094535,24.8,0.00000,0.02731,0.0000,4.188,0.1365,0.000,65.314,0.01747399,17.2,0.00000,0.00925,0.0000,2.550,0.0463,0.0000,71.864,55,52.3,0.017082822,8.5,0.00000,0.00662,0.0000,1.0976,0.0331,0.0000,71.204,0.019971687,1.062,0.00000,0.00074,0.00000,0.4567,0.0037,0,76.331,0.019441972,1.88,0.00000,0.00145,0.0000,0.6727,0.0073,0.00000,75.463
8/23/2000,0.018667249,1.51,0.00000,0.00378,0.0000,0.8924,0.0189,0.0000,74.208,0.014324362,24.5,0.00000,0.02644,0.0000,4.144,0.1322,0.000,65.858,0.018171785,17.1,0.00000,0.00889,0.0000,2.524,0.0445,0.0000,73.127,54,50.2,0.017801994,8.4,0.00000,0.00634,0.0000,1.0819,0.0317,0.0000,72.545,0.020895012,1.047,0.00000,0.00070,0.00000,0.4501,0.0035,0,77.868,0.020433633,1.85,0.00000,0.00138,0.0000,0.6631,0.0069,0.00000,77.138
8/24/2000,0.019010615,1.49,0.00000,0.00360,0.0000,0.8796,0.0180,0.0000,74.890,0.01472691,24.3,0.00000,0.02549,0.0000,4.101,0.1274,0.000,66.794,0.01845048,16.9,0.00000,0.00853,0.0000,2.498,0.0426,0.0000,73.733,54,41.6,0.01811152,8.3,0.00000,0.00608,0.0000,1.0664,0.0304,0.0000,73.199,0.020538738,1.032,0.00000,0.00066,0.00000,0.4437,0.0033,0,77.407,0.020361744,1.83,0.00000,0.00131,0.0000,0.6536,0.0065,0.00000,77.123
8/25/2000,0.019568857,1.47,0.00000,0.00342,0.0000,0.8670,0.0171,0.0000,75.883,0.014837093,24.0,0.00000,0.02455,0.0000,4.059,0.1228,0.000,67.083,0.019020837,16.7,0.00000,0.00817,0.0000,2.472,0.0409,0.0000,74.724,53,22.3,0.018634178,8.2,0.00000,0.00582,0.0000,1.0511,0.0291,0.0000,74.130,0.021872921,1.017,0.00000,0.00063,0.00000,0.4374,0.0031,0,79.528,0.021433612,1.80,0.00000,0.00124,0.0000,0.6443,0.0062,0.00000,78.858
8/26/2000,0.019761443,1.45,0.00000,0.00325,0.0000,0.8546,0.0163,0.0000,76.251,0.014576404,23.8,0.00000,0.02366,0.0000,4.017,0.1183,0.000,66.598,0.019255435,16.5,0.00000,0.00783,0.0000,2.446,0.0392,0.0000,75.104,53,10.7,0.018758656,8.1,0.00000,0.00557,0.0000,1.0361,0.0278,0.0000,74.366,0.023524618,1.003,0.00000,0.00059,0.00000,0.4311,0.0029,0,81.987,0.022462796,1.78,0.00000,0.00117,0.0000,0.6351,0.0058,0.00000,80.449
8/27/2000,0.019669427,1.43,0.00000,0.00309,0.0000,0.8424,0.0154,0.0000,76.212,0.014799483,23.5,0.00000,0.02280,0.0000,3.975,0.1140,0.000,67.179,0.019199688,16.4,0.00000,0.00751,0.0000,2.421,0.0375,0.0000,75.168,52,15.6,0.018607857,8.0,0.00000,0.00533,0.0000,1.0213,0.0266,0.0000,74.258,0.022786155,0.988,0.00000,0.00055,0.00000,0.4249,0.0028,0,81.038,0.021943083,1.75,0.00000,0.00110,0.0000,0.6260,0.0055,0.00000,79.791
8/28/2000,0.019285567,1.41,0.00009,0.00294,0.0000,0.8303,0.0147,0.0000,75.680,0.014644774,23.3,0.00072,0.02198,0.0000,3.934,0.1099,0.000,66.958,0.019017739,16.2,0.00001,0.00719,0.0000,2.396,0.0360,0.0000,74.969,51,6.6,0.01819797,7.8,0.00147,0.00511,0.0000,1.0067,0.0255,0.0000,73.664,0.022244865,0.974,0.00004,0.00052,0.00000,0.4188,0.0026,0,80.349,0.021474609,1.73,0.00016,0.00104,0.0000,0.6170,0.0052,0.00000,79.184
8/29/2000,0.016256962,1.39,0.00022,0.00281,0.0000,0.8185,0.0140,0.0000,70.364,0.012080232,23.0,0.00084,0.02130,0.0000,3.893,0.1065,0.000,61.202,0.016087424,16.0,0.00001,0.00692,0.0000,2.371,0.0346,0.0000,69.713,51,12.6,0.015280703,7.7,0.00254,0.00496,0.0000,0.9923,0.0248,0.0000,68.255,0.01969335,0.960,0.00035,0.00049,0.00000,0.4129,0.0025,0,76.512,0.018689526,1.70,0.00052,0.00099,0.0000,0.6082,0.0049,0.00000,74.805
8/30/2000,0.013720192,1.37,0.00013,0.00270,0.0000,0.8068,0.0135,0.0000,65.236,0.010216088,22.8,0.00012,0.02074,0.0000,3.853,0.1037,0.000,56.353,0.013458912,15.9,0.00001,0.00670,0.0000,2.347,0.0335,0.0000,64.342,50,6.4,0.012918693,7.6,0.00106,0.00484,0.0000,0.9781,0.0242,0.0000,63.240,0.01692847,0.947,0.00031,0.00047,0.00000,0.4069,0.0024,0,71.816,0.01587468,1.68,0.00036,0.00095,0.0000,0.5995,0.0047,0.00000,69.769
8/31/2000,0.013028659,1.35,0.00193,0.00262,0.0000,0.7952,0.0131,0.0000,63.776,0.00980752,22.6,0.00116,0.02025,0.0000,3.813,0.1012,0.000,55.251,0.012727952,15.7,0.00306,0.00652,0.0000,2.322,0.0326,0.0000,62.784,50,13.5,0.012398633,7.5,0.00045,0.00470,0.0000,0.9641,0.0235,0.0000,62.114,0.01588806,0.933,0.00213,0.00045,0.00000,0.4011,0.0023,0,69.934,0.014898128,1.65,0.00223,0.00091,0.0000,0.5909,0.0045,0.00000,67.910
