Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2585,28-Oct-01,24:00:00,241.643042,0.027414,0,0,0,0,0,0.020553,0,0,0,0,0,0.020571,0,0,0,0,0,0.020583,0,0,0,0,0,0.020555,0,0,0,0,0,0.02057,0,0,0,0,0,0.02734,0,0,0,0,0,0.027343,0,0,0,0,0,0.035124,0.000154,0.000154,0,0,0,0.035104,0.000167,0.000167,0,0,0,0.020576,0,0,0,0,0,0.020594,0,0,0,0,0,0.035092,0.000186,0.000186,0,0,0
2586,29-Oct-01,24:00:00,247.138481,0.011996,5.400892,0,0.82663,0,0.077553,0.013019,0.126954,0,0.023132,0,0.002186,0.013033,0,0,0,0,0,0.013038,0,0,0,0,0,0.013015,1.176934,0,0.042952,0,0.004158,0.013027,6.589716,0,0.371417,0,0.034006,0.011935,11.836071,0,0.366011,0,0.033489,0.011948,0.336588,0,0.126193,0,0.008161,0.015334,0.302741,0.000145,0.11285,0,0.00696,0.015315,6.404503,0.000157,0.123376,0,0.008516,0.013032,0,0,0,0,0,0.013047,0,0,0,0,0,0.0153,11.290808,0.000176,0.301536,0,0.02122
2587,30-Oct-01,24:00:00,530.128873,0.013643,4.644954,0,0.392207,0,0.158019,0.012284,11.454942,0,1.69011,0,0.19829,0.012295,16.777083,0,0.806915,0,0.082836,0.012302,81.208114,0,0.571379,0,0.056635,0.012284,38.762091,0,1.225972,0,0.145205,0.012294,15.590757,0,0.78169,0,0.128724,0.013591,28.976757,0,0.777309,0,0.13105,0.013594,4.123893,0,0.805894,0,0.103284,0.017456,3.37147,0.000136,0.674444,0,0.08767,0.017442,40.086927,0.000148,0.50803,0,0.071663,0.012298,54.074605,0,0.819736,0,0.086851,0.012309,215.75602,0,0.723062,0,0.073566,0.017419,18.903059,0.000165,0.352127,0,0.082644
2588,31-Oct-01,24:00:00,757.383137,0.015828,1.009723,0,0,0,0.17412,0.023778,8.771889,0,0,0,0.28554,0.023802,18.079858,0,0,0,0.134486,0.023817,78.654893,0,0,0,0.09523,0.023777,21.936262,0,0,0,0.211487,0.023797,2.949394,0,0,0,0.16473,0.015779,5.124439,0,0,0,0.163331,0.015785,2.049935,0,0,0,0.133155,0.020272,0.867827,0.000128,0,0,0.112471,0.020257,7.676818,0.000139,0,0,0.090201,0.023806,45.865463,0,0,0,0.136623,0.02383,170.711193,0,0,0,0.12051,0.020232,0.071721,0.000156,0,0,0.09338
2589,1-Nov-01,24:00:00,368.33817,0.025066,0.073934,0,0,0,0.17412,0.021385,2.242405,0,0,0,0.28554,0.021405,5.178502,0,0,0,0.134486,0.021418,19.1614,0,0,0,0.09523,0.021386,3.942877,0,0,0,0.211487,0.021398,0.072239,0,0,0,0.16473,0.025008,0.135512,0,0,0,0.163331,0.02501,0.413213,0,0,0,0.133155,0.032127,0.043606,0.000121,0,0,0.112471,0.032108,0.196427,0.000131,0,0,0.090201,0.02141,10.987068,0,0,0,0.136623,0.021425,35.179233,0,0,0,0.12051,0.032078,0.000147,0.000147,0,0,0.09338
2590,2-Nov-01,24:00:00,237.286342,0.028168,0,0,0,0,0.17412,0.029137,0.572487,0,0,0,0.28554,0.029158,1.483246,0,0,0,0.134486,0.029174,4.667977,0,0,0,0.09523,0.02914,0.543453,0,0,0,0.211487,0.029158,0,0,0,0,0.16473,0.028106,0,0,0,0,0.163331,0.028107,0.071399,0,0,0,0.133155,0.036106,0.000114,0.000114,0,0,0.112471,0.036086,0.000124,0.000124,0,0,0.090201,0.029166,2.631951,0,0,0,0.136623,0.029186,7.009611,0,0,0,0.12051,0.036054,0.000138,0.000138,0,0,0.093236
2591,3-Nov-01,24:00:00,198.196999,0.027815,0,0,0,0,0.173644,0.030582,0.082351,0,0,0,0.284524,0.03061,0.388571,0,0,0,0.13361,0.030631,0.608045,0,0,0,0.094493,0.030586,0,0,0,0,0.210763,0.030609,0,0,0,0,0.164103,0.027722,0,0,0,0,0.162976,0.027723,0,0,0,0,0.13291,0.035597,0.000107,0.000107,0,0,0.110002,0.035566,0.000116,0.000116,0,0,0.087739,0.03062,0.279938,0,0,0,0.136031,0.030647,0.047382,0,0,0,0.119912,0.035518,0.00013,0.00013,0,0,0.090389
2592,4-Nov-01,24:00:00,188.803044,0.028962,0,0,0,0,0.170858,0.031644,0,0,0,0,0.280539,0.03167,0,0,0,0,0.129773,0.031688,0,0,0,0,0.090805,0.031648,0,0,0,0,0.207093,0.031668,0,0,0,0,0.16095,0.028888,0,0,0,0,0.160344,0.028888,0,0,0,0,0.13042,0.037104,0.000101,0.000101,0,0,0.104895,0.03708,0.00011,0.00011,0,0,0.08264,0.031678,0,0,0,0,0.132514,0.031702,0,0,0,0,0.116385,0.037041,0.000122,0.000122,0,0,0.085226
2593,5-Nov-01,24:00:00,187.428647,0.027884,0,0,0,0,0.166799,0.023787,0,0,0,0,0.276005,0.023814,0,0,0,0,0.125235,0.023832,0,0,0,0,0.086264,0.023789,0,0,0,0,0.202558,0.023801,0,0,0,0,0.157062,0.027815,0,0,0,0,0.156295,0.027815,0,0,0,0,0.126371,0.035727,0.000095,0.000095,0,0,0.099694,0.035704,0.000103,0.000103,0,0,0.077442,0.023812,0,0,0,0,0.127976,0.023837,0,0,0,0,0.111842,0.035668,0.000115,0.000115,0,0,0.080034
2594,6-Nov-01,24:00:00,187.073853,0.025135,0,0,0,0,0.163074,0.024962,0,0,0,0,0.271941,0.024995,0,0,0,0,0.121166,0.025012,0,0,0,0,0.082193,0.024966,0,0,0,0,0.198494,0.024985,0,0,0,0,0.153576,0.025052,0,0,0,0,0.15258,0.025052,0,0,0,0,0.122656,0.032164,0.00009,0.00009,0,0,0.094923,0.032135,0.000097,0.000097,0,0,0.072675,0.024998,0,0,0,0,0.123907,0.025028,0,0,0,0,0.10777,0.032088,0.000109,0.000109,0,0,0.075273
2595,7-Nov-01,24:00:00,187.011067,0.023469,0,0,0,0,0.159532,0.026284,0,0,0,0,0.267529,0.026319,0,0,0,0,0.116749,0.026343,0,0,0,0,0.077772,0.026289,0,0,0,0,0.194082,0.026314,0,0,0,0,0.14979,0.023401,0,0,0,0,0.149049,0.0234,0,0,0,0,0.119126,0.030049,0.000084,0.000084,0,0,0.09039,0.030026,0.000092,0.000092,0,0,0.068146,0.026328,0,0,0,0,0.119488,0.02636,0,0,0,0,0.103345,0.029989,0.000102,0.000102,0,0,0.07075
2596,8-Nov-01,24:00:00,187.001785,0.024634,0,0,0,0,0.1561,0.02565,0,0,0,0,0.263194,0.025686,0,0,0,0,0.112408,0.025711,0,0,0,0,0.073427,0.025656,0,0,0,0,0.189746,0.025681,0,0,0,0,0.14607,0.02455,0,0,0,0,0.145628,0.024548,0,0,0,0,0.115704,0.031517,0.000079,0.000079,0,0,0.085997,0.031487,0.000086,0.000086,0,0,0.063757,0.025695,0,0,0,0,0.115146,0.025728,0,0,0,0,0.098998,0.031441,0.000096,0.000096,0,0,0.066367
2597,9-Nov-01,24:00:00,187.026149,0.030981,0.08611,0,0.508316,0,0.156567,0.028078,0.010543,0,0.251728,0,0.260776,0.028112,0,0,0,0,0.107973,0.028136,0,0,0,0,0.068988,0.028083,0.025649,0,0.107336,0,0.186072,0.028107,0.105789,0,0.230454,0,0.143835,0.030895,0.271915,0,0.3179,0,0.144006,0.030893,0.007719,0,0.22764,0,0.113384,0.039674,0.007263,0.000075,0.190445,0,0.082302,0.039644,0.134973,0.000081,0.179234,0,0.059982,0.028121,0.000423,0,0.003609,0,0.110722,0.028152,0,0,0,0,0.094556,0.039598,0.2102,0.000091,0.175093,0,0.062568
2598,10-Nov-01,24:00:00,218.729278,0.019886,7.973714,0,1.481418,0,0.283705,0.013288,4.441649,0,1.177125,0,0.349063,0.013316,0.217482,0,0.371961,0,0.111432,0.013321,1.182557,0,0.279755,0,0.069585,0.013289,10.200676,0,0.843128,0,0.230129,0.013302,12.67948,0,1.114834,0,0.214245,0.019814,29.090704,0,1.261691,0,0.233917,0.019816,2.630289,0,1.14421,0,0.182853,0.025441,2.065219,0.00007,1.02888,0,0.137354,0.025416,32.486957,0.000076,1.016945,0,0.112759,0.013311,3.65896,0,0.566399,0,0.121969,0.01333,6.972786,0,0.419388,0,0.099671,0.025378,26.081989,0.000085,1.029379,0,0.114827
2599,11-Nov-01,24:00:00,829.251187,0.008414,23.798043,0,2.369957,0,0.651804,0.00677,21.329032,0,1.818858,0,0.680944,0.006772,23.367848,0,0.45771,0,0.221047,0.006774,108.504057,0,0.264188,0,0.143719,0.00677,65.445715,0,1.231815,0,0.467864,0.006766,43.26313,0,1.639897,0,0.4802,0.008378,93.284379,0,2.044097,0,0.544322,0.008377,12.500345,0,1.865857,0,0.460617,0.010751,10.657646,0.000066,1.716824,0,0.394068,0.010737,160.943498,0.000072,1.679393,0,0.365162,0.006773,101.102102,0,0.681522,0,0.279121,0.00677,343.084896,0,0.497888,0,0.218094,0.010717,96.702717,0.00008,1.677702,0,0.368829
2600,12-Nov-01,24:00:00,1399.06,0.007087,9.038526,0,0.305973,0,0.797479,0.008234,19.983932,0,1.001667,0,0.906759,0.008241,50.681563,0,1.628916,0,0.424777,0.008245,265.866185,0,1.36067,0,0.306356,0.008235,69.955743,0,1.252034,0,0.68587,0.008239,24.620227,0,0.895095,0,0.649253,0.007055,40.847399,0,0.582918,0,0.710636,0.007054,10.450336,0,0.766098,0,0.644162,0.009052,7.775247,0.000063,0.887925,0,0.581581,0.00904,115.506675,0.000068,0.964466,0,0.558119,0.008242,143.513827,0,1.300586,0,0.461924,0.008248,603.387691,0,1.376685,0,0.398655,0.009022,59.757846,0.000076,1.090946,0,0.574253
2601,13-Nov-01,24:00:00,1346.78,0.007087,1.608375,0,0,0,0.816473,0.00576,9.074172,0,0,0,0.964651,0.005764,38.568967,0,0,0,0.51539,0.005766,182.873068,0,0,0,0.381854,0.00576,28.556285,0,0,0,0.755357,0.005762,4.03256,0,0,0,0.694584,0.007071,5.847108,0,0,0,0.740441,0.007072,3.667803,0,0,0,0.681546,0.009085,1.683918,0.000059,0,0,0.624421,0.009079,20.938208,0.000064,0,0,0.604468,0.005764,82.017283,0,0,0,0.533714,0.005767,328.069665,0,0,0,0.474532,0.009071,1.206171,0.000071,0,0,0.626099
2602,14-Nov-01,24:00:00,528.447976,0.010297,0.098133,0,0,0,0.816473,0.010157,2.292451,0,0,0,0.964651,0.010168,15.553626,0,0.16382,0,0.537434,0.010173,68.595195,0,0.127466,0,0.398975,0.010157,4.839311,0,0,0,0.755357,0.010163,0.105551,0,0,0,0.694584,0.010269,0.173599,0,0,0,0.740441,0.01027,0.69963,0,0,0,0.681546,0.013189,0.082088,0.000055,0,0,0.624421,0.013179,0.617752,0.00006,0,0,0.604468,0.010168,19.541443,0,0,0,0.533714,0.010177,66.600316,0,0,0,0.474532,0.013163,0.000067,0.000067,0,0,0.626099
2603,15-Nov-01,24:00:00,275.371517,0.015591,0.593397,0,0.160259,0,0.824723,0.013066,0.738888,0,0.096168,0,0.970203,0.013083,5.96377,0,0,0,0.542694,0.013091,23.325407,0,0,0,0.403098,0.013066,0.869847,0,0.011625,0,0.756366,0.013069,0.564952,0,0.035331,0,0.697213,0.015533,2.615879,0,0.129389,0,0.747029,0.015533,0.310771,0,0.114939,0,0.687354,0.01994,0.16564,0.000052,0.085773,0,0.628566,0.019919,1.731957,0.000057,0.030014,0,0.606701,0.013077,4.204432,0,0,0,0.533714,0.013091,11.966346,0,0,0,0.474532,0.019886,1.211525,0.000063,0.027362,0,0.628135
2604,16-Nov-01,24:00:00,195.070681,0.007534,0.790285,0,0,0,0.839367,0.005805,0.83474,0,0,0,0.980679,0.005815,1.552084,0,0,0,0.542694,0.005821,4.287562,0,0,0,0.403098,0.005807,0.265627,0,0,0,0.757294,0.005812,0.200376,0,0,0,0.699631,0.007521,2.482853,0,0,0,0.758925,0.007522,0.514896,0,0,0,0.697966,0.00966,0.312158,0.000049,0,0,0.636674,0.009648,0.821003,0.000053,0,0,0.608755,0.005816,0.381181,0,0,0,0.533714,0.005824,0.007684,0,0,0,0.474532,0.009629,0.055464,0.00006,0,0,0.630008
2605,17-Nov-01,24:00:00,178.143559,0.015798,0.077934,0,0,0,0.839367,0.016333,0.205475,0,0,0,0.980679,0.016363,0.236706,0,0,0,0.542694,0.016378,0.771893,0,0,0,0.403098,0.016335,0.047803,0,0,0,0.757294,0.016356,0.006854,0,0,0,0.699631,0.015736,0.1153,0,0,0,0.758925,0.015737,0.105558,0,0,0,0.697966,0.020199,0.021881,0.000046,0,0,0.636674,0.020174,0.0314,0.00005,0,0,0.608755,0.01637,0,0,0,0,0.533714,0.016394,0,0,0,0,0.474532,0.020137,0.000056,0.000056,0,0,0.630008
2606,18-Nov-01,24:00:00,172.446854,0.008911,0.068375,0,0.063463,0,0.840782,0.00971,0.063705,0,0.029153,0,0.981388,0.00973,0.053029,0,0,0,0.542694,0.00974,0.048859,0,0,0,0.403098,0.009712,0.007488,0,0,0,0.757294,0.009715,0.074057,0,0.020128,0,0.700051,0.008874,0.339729,0,0.04801,0,0.759972,0.00888,0.035047,0,0.040776,0,0.698841,0.011397,0.007601,0.000044,0.021563,0,0.637124,0.011374,0.04764,0.000047,0.006802,0,0.608897,0.009725,0,0,0,0,0.533714,0.009741,0,0,0,0,0.474532,0.011353,0.043855,0.000053,0.004275,0,0.630097
2607,19-Nov-01,24:00:00,169.659559,0.015569,0.463807,0,0,0,0.848433,0.01761,0.290135,0,0,0,0.985538,0.017624,0,0,0,0,0.542694,0.017637,0,0,0,0,0.403098,0.017611,0,0,0,0,0.757294,0.017621,0.349534,0,0,0,0.702507,0.015524,1.517898,0,0,0,0.765783,0.015525,0.231783,0,0,0,0.703791,0.019936,0.109195,0.000041,0,0,0.639755,0.019919,0.510735,0.000045,0,0,0.609727,0.017628,0,0,0,0,0.533714,0.017641,0,0,0,0,0.474532,0.019892,0.154165,0.00005,0,0,0.630619
2608,20-Nov-01,24:00:00,171.843266,0.016728,5.052565,1.943956,1.226073,0.165106,0.890727,0.013584,22.733224,21.403423,0.787536,0.700765,0.992025,0.013607,0,0,0,0,0.542694,0.013619,0,0,0,0,0.403098,0.013587,3.177721,0,0.402913,0,0.772925,0.013598,5.925211,0,0.730229,0,0.728918,0.016658,15.108612,0,1.027925,0,0.803225,0.016656,1.154266,0,0.936846,0,0.737885,0.021375,1.032597,0.000039,0.80083,0,0.668626,0.021348,17.471189,0.000042,0.755362,0,0.636927,0.013608,0.126722,0,0.041698,0,0.534538,0.013626,0,0,0,0,0.474532,0.021306,17.898803,0.000047,0.723431,0,0.656657
2609,21-Nov-01,24:00:00,496.990221,0.006482,110.235776,102.872134,0,0,1,0.006014,285.059338,276.857979,0.439696,0.439696,1,0.006018,5.944423,0,0.641202,0,0.581153,0.006018,35.933188,0,0.513132,0,0.433515,0.006012,23.840627,0,0.60718,0,0.860497,0.006014,14.329023,0,0.43346,0,0.828244,0.006472,28.157363,0,0.133474,0,0.919742,0.006472,5.257307,0,0.224575,0,0.850772,0.008315,4.15798,0.000036,0.372636,0,0.772833,0.008311,60.299553,0.00004,0.42083,0,0.738654,0.006016,25.268108,0,0.704839,0,0.581707,0.006019,142.24111,0,0.855433,0,0.52904,0.008306,31.493917,0.000044,0.483701,0,0.758059
2610,22-Nov-01,24:00:00,1390.97,0.015937,90.621358,89.876358,0,0,1,0.019565,515.25106,509.831156,0,0,1,0.019583,19.584467,0,0,0,0.649561,0.019596,98.522523,0,0,0,0.48862,0.019571,21.331372,0,0,0,0.925643,0.019578,4.999986,0,0,0,0.868748,0.015921,3.509725,0,0,0,0.931697,0.015923,1.922232,0,0,0,0.869708,0.020464,1.560189,0.000034,0,0,0.807393,0.020458,22.585252,0.000037,0,0,0.777754,0.019586,59.540001,0,0,0,0.658137,0.0196,290.473121,0,0,0,0.617104,0.020448,6.498544,0.000042,0,0,0.803066
2611,23-Nov-01,24:00:00,1109.09,0.017777,864.636664,261.730437,0.859718,0.859718,1,0.014435,587.526059,537.938587,0.744019,0.744019,1,0.014458,6.834997,0,0.048948,0,0.655251,0.014479,24.526282,0,0.002585,0,0.488916,0.014447,16.932457,0,0.435994,0,0.973536,0.014457,12.955693,0,0.721567,0,0.937218,0.017727,178.169389,145.054896,1.020606,0.542487,0.98149,0.017727,5.064423,0.862806,0.92844,0.016398,0.957588,0.02277,3.387831,0.000032,0.789898,0,0.882703,0.022756,50.229298,0.000035,0.743984,0,0.84867,0.014468,26.467924,0,0.165833,0,0.677023,0.014486,83.08406,0,0.064736,0,0.62465,0.022734,31.728539,0.000039,0.711301,0,0.87084
2612,24-Nov-01,24:00:00,2993.08,0.009481,835.186873,638.962723,0.04246,0.04246,1,0.013396,728.83175,688.157427,0.422708,0.422708,1,0.013413,17.962779,0,0.609951,0,0.732331,0.013418,100.494695,0,0.537515,0,0.554993,0.013394,82.072665,54.573072,0.560891,0.550745,0.999753,0.013401,236.425176,224.311211,0.484112,0.286914,0.994529,0.009454,418.778366,404.220767,0.193117,0.193117,1,0.009453,123.786936,119.804716,0.300601,0.300601,1,0.012138,3.034038,0.00003,0.392327,0,0.962442,0.012128,46.428112,0.000033,0.446228,0,0.932045,0.013409,66.856347,0,0.707404,0,0.774057,0.013422,303.42797,0,0.774209,0,0.724581,0.012111,24.959789,0.000037,0.515211,0,0.960107
2613,25-Nov-01,24:00:00,3005.80,0.009807,349.461837,331.783709,0,0,1,0.012059,694.984963,683.40103,0,0,1,0.012073,12.506946,0,0,0,0.759377,0.012081,61.602811,0,0,0,0.578637,0.012062,152.220595,142.022145,0,0,1,0.012068,315.842104,314.387592,0,0,1,0.009771,210.650738,209.333734,0,0,1,0.009771,292.112686,290.892622,0,0,1,0.012544,0.532563,0.000029,0,0,0.976282,0.012532,6.611728,0.000031,0,0,0.947785,0.012075,36.091708,0,0,0,0.803677,0.012086,149.264138,0,0,0,0.756928,0.012512,0.100239,0.000035,0,0,0.978282
2614,26-Nov-01,24:00:00,1744.56,0.014673,136.754383,136.745587,0,0,1,0.017687,481.024301,478.076245,0,0,1,0.017721,3.471623,0,0,0,0.759377,0.01774,14.742531,0,0,0,0.578637,0.017693,97.637016,95.857654,0,0,1,0.017707,90.146123,90.123715,0,0,1,0.014608,71.550981,71.527614,0,0,1,0.014606,209.408626,209.17117,0,0,1,0.018741,0.023183,0.000027,0,0,0.976282,0.018718,0.150027,0.000029,0,0,0.947785,0.017723,8.499432,0,0,0,0.803677,0.017749,30.535623,0,0,0,0.756928,0.018683,0.000033,0.000033,0,0,0.978282
2615,27-Nov-01,24:00:00,1002.86,0.014776,111.526345,98.149438,0.827502,0.827502,1,0.019219,305.819352,305.027618,0.73791,0.73791,1,0.019256,0.984716,0,0,0,0.759377,0.019278,3.588877,0,0,0,0.578637,0.019227,51.254097,50.116972,0.384145,0.384145,1,0.019243,71.20699,68.896468,0.680569,0.680569,1,0.014695,67.265593,60.870713,0.812744,0.812744,1,0.014691,132.604994,132.252539,0.805749,0.805749,1,0.018841,3.702199,3.063378,0.494977,0.328951,0.981505,0.018809,6.347008,1.144106,0.571313,0.205806,0.957441,0.01926,2.269435,0,0.120263,0,0.805834,0.019288,5.942236,0,0.04711,0,0.757605,0.018764,34.968028,28.217006,0.475984,0.323959,0.983008
2616,28-Nov-01,24:00:00,2804.20,0.008045,1242.69,868.574486,0.572223,0.572223,1,0.008962,485.247334,476.554177,0.745099,0.745099,1,0.008972,0.575597,0,1.07614,0,0.771553,0.008969,2.824669,0,0.89216,0,0.588985,0.008963,138.841329,118.185414,0.704606,0.704606,1,0.008959,1154.21,1137.23,0.740745,0.740745,1,0.008028,865.777765,821.081412,0.721532,0.721532,1,0.008028,771.737093,765.456208,0.686602,0.686602,1,0.010312,459.990065,335.937807,0.751534,0.751534,1,0.010305,383.798233,314.18559,0.700919,0.700919,1,0.008964,18.14299,0,1.001167,0,0.84544,0.008971,47.15874,0,1.058146,0,0.786028,0.010294,930.775011,893.583223,0.766638,0.766638,1
2617,29-Nov-01,24:00:00,8246.54,0.013936,891.900109,848.781565,0.073863,0.073863,1,0.014787,780.727713,772.05853,0.136459,0.136459,1,0.014809,43.203965,0,0.262553,0,0.971438,0.01482,228.881276,0,0.154313,0,0.745339,0.01479,338.218043,296.345125,0.375739,0.375739,1,0.014798,1427.28,1415.60,0.063879,0.063879,1,0.013889,687.601921,677.279782,0.066234,0.066234,1,0.013886,1280.91,1277.27,0.058813,0.058813,1,0.017825,567.610271,550.690984,0.184283,0.184283,1,0.017806,651.890189,602.417637,0.261053,0.261053,1,0.014809,116.478916,7.86496,0.111002,0.054492,0.998949,0.014826,507.41931,0,0.112819,0,0.955229,0.017776,897.827872,870.748668,0.340673,0.340673,1
2618,30-Nov-01,24:00:00,8114.42,0.012325,2492.95,959.894254,1.865086,1.865086,1,0.012391,1158.53,987.511192,1.622944,1.622944,1,0.012427,19.843336,0,0.057369,0,0.987824,0.012447,81.53144,0,0,0,0.753049,0.012397,432.858989,394.207565,0.933317,0.933317,1,0.01241,2030.13,1695.02,1.578077,1.578077,1,0.012271,1796.43,863.755142,1.770649,1.770649,1,0.012269,2311.92,1506.59,1.726146,1.726146,1,0.015743,1456.33,590.678708,1.184251,1.184251,1,0.015721,1739.84,700.628378,1.162149,1.162149,1,0.012427,149.201565,89.868529,0.381717,0.381717,1,0.012454,177.135635,0,0.142168,0,0.974007,0.015687,2774.54,1330.15,1.145924,1.145924,1
2619,1-Dec-01,24:00:00,20616.27,0.00912,3121.11,1946.11,1.151666,1.151666,1,0.004522,1851.37,1515.04,1.390176,1.390176,1,0.004536,97.715063,64.999902,0.929675,0.881999,0.999503,0.004545,171.984402,0,0.823672,0,0.861904,0.004525,623.658316,560.196953,1.351821,1.351821,1,0.004529,3494.64,3291.98,1.601983,1.601983,1,0.009083,2191.77,1622.71,1.164414,1.164414,1,0.009079,3601.10,2576.18,1.251656,1.251656,1,0.01165,1964.32,1005.44,1.040166,1.040166,1,0.011635,2324.29,1162.23,1.010188,1.010188,1,0.004535,629.901455,499.771559,1.437387,1.437387,1,0.004546,681.229458,145.556017,1.487474,1.389284,0.999178,0.011611,2700.08,1468.12,0.947169,0.947169,1
2620,2-Dec-01,24:00:00,24393.65,0.011073,2041.80,1854.39,0.880433,0.880433,1,0.018139,1950.96,1811.81,0.571428,0.571428,1,0.018168,189.607683,170.123434,0.051237,0.051237,1,0.018184,110.932979,0,0.101611,0,0.904127,0.018145,710.577764,668.820826,0.452659,0.452659,1,0.018156,3370.54,3334.33,0.890897,0.890897,1,0.011007,1402.44,1325.46,0.822803,0.822803,1,0.011001,3231.19,2938.53,0.88382,0.88382,1,0.014102,1184.12,1027.45,0.77578,0.77578,1,0.014072,1305.40,1096.60,0.69323,0.69323,1,0.01817,1257.78,1126.51,0.575508,0.575508,1,0.018192,1122.33,545.870338,0.616554,0.616554,1,0.014029,1005.32,970.934393,0.627056,0.627056,1
2621,3-Dec-01,24:00:00,17302.39,0.010335,1333.56,1321.55,0.071615,0.071615,1,0.014814,1566.44,1529.51,0,0,1,0.01485,169.879133,164.003786,0,0,1,0.014869,31.4989,0,0,0,0.907263,0.01482,510.154656,499.494126,0,0,1,0.014831,1841.04,1838.69,0,0,1,0.010292,912.760083,900.760755,0.076574,0.076574,1,0.010288,2599.07,2537.72,0.134949,0.134949,1,0.013198,803.733995,794.992054,0.158579,0.158579,1,0.013178,852.924101,814.065335,0.207957,0.207957,1,0.014851,1178.31,1134.48,0,0,1,0.014874,743.373553,571.766588,0,0,1,0.013142,770.174949,753.842095,0.266115,0.266115,1
2622,4-Dec-01,24:00:00,11077.98,0.008316,695.084793,694.811447,0,0,1,0.014203,1023.37,1014.94,0,0,1,0.014245,112.486581,110.884317,0,0,1,0.014265,7.644262,0,0,0,0.907263,0.01421,284.289896,282.645742,0,0,1,0.014225,796.641971,796.622977,0,0,1,0.008276,451.089994,450.455413,0,0,1,0.008272,1732.87,1727.00,0,0,1,0.010608,397.506913,397.265482,0,0,1,0.010589,397.709374,394.943607,0,0,1,0.014245,748.795006,738.465746,0,0,1,0.014275,380.270682,346.036502,0,0,1,0.01056,263.006027,263.003011,0,0,1
2623,5-Dec-01,24:00:00,6853.52,0.003858,595.61519,591.374558,0.890857,0.890857,1,0.00383,701.371436,697.736399,0.683536,0.683536,1,0.003839,67.375553,67.011808,0,0,1,0.003839,0.975994,0,0,0,0.907263,0.003831,193.88782,185.721734,0.468517,0.468517,1,0.003831,865.859192,856.43551,0.740965,0.740965,1,0.003853,461.334562,443.530971,0.641675,0.641675,1,0.003852,1182.37,1179.98,0.791613,0.791613,1,0.004947,428.578247,424.909064,1.198539,1.198539,1,0.004944,696.691982,559.25265,1.556416,1.556416,1,0.003837,473.673257,456.947505,0.374762,0.374762,1,0.003841,277.782842,205.231079,0.363767,0.363767,1,0.004938,2745.80,1457.33,1.593713,1.593713,1
2624,6-Dec-01,24:00:00,10060.38,0.015019,943.97913,940.43442,0,0,1,0.013526,718.765748,713.953751,0,0,1,0.013557,41.333457,41.317768,0,0,1,0.01357,0.036046,0,0,0,0.907263,0.013529,239.189804,225.678554,0,0,1,0.01354,1429.93,1423.43,0,0,1,0.014967,639.416809,631.673548,0,0,1,0.014964,1332.91,1329.92,0,0,1,0.019208,826.044709,822.941821,0,0,1,0.019186,1372.49,1237.87,0.109644,0.109644,1,0.013555,463.038421,435.004565,0,0,1,0.013577,331.72885,215.64091,0,0,1,0.019152,1643.37,1368.53,0.231372,0.231372,1
2625,7-Dec-01,24:00:00,10823.14,0.015202,622.379082,622.02919,0,0,1,0.018211,631.165729,629.892476,0,0,1,0.01825,27.978009,27.978009,0,0,1,0.018269,0,0,0,0,0.907263,0.018217,195.243724,192.721862,0,0,1,0.01823,775.237505,774.96805,0,0,1,0.015119,347.08909,346.774998,0,0,1,0.015115,1101.87,1101.26,0,0,1,0.019383,429.119363,428.906462,0,0,1,0.019348,576.182421,570.096668,0,0,1,0.018248,377.8924,370.741201,0,0,1,0.018278,206.832865,181.438434,0,0,1,0.019294,337.853553,337.853553,0,0,1
2626,8-Dec-01,24:00:00,5858.86,0.015667,378.015494,378.00583,0,0,1,0.013553,466.239086,465.913597,0,0,1,0.01359,21.088928,21.088928,0,0,1,0.013607,0,0,0,0,0.907263,0.013558,133.291814,132.866378,0,0,1,0.01357,501.866467,501.866467,0,0,1,0.015571,237.741443,237.741443,0,0,1,0.015564,746.1992,746.078112,0,0,1,0.019951,234.567898,234.567164,0,0,1,0.019911,280.632368,280.632368,0,0,1,0.013588,263.816614,262.103545,0,0,1,0.013615,127.073721,121.911851,0,0,1,0.019848,308.633444,308.633444,0,0,1
2627,9-Dec-01,24:00:00,4234.10,0.021303,288.440477,288.440477,0,0,1,0.0226,341.31122,341.24547,0,0,1,0.022664,17.21065,17.21065,0,0,1,0.022698,0,0,0,0,0.907263,0.022612,97.454863,97.447851,0,0,1,0.022635,420.06555,420.06555,0,0,1,0.021201,201.304355,201.304355,0,0,1,0.021192,529.31712,529.310938,0,0,1,0.027184,189.674598,189.674598,0,0,1,0.027141,228.319421,228.319421,0,0,1,0.022666,185.440318,185.151742,0,0,1,0.022713,84.770869,84.384806,0,0,1,0.027076,290.649375,290.649375,0,0,1
